class,accuracy,aimTime,alpha1,alpha2,alpha3,backwardSpeed,base_capture_points,base_defense_points,base_xp,battles,caliber,damage,damage_blocked,damage_received,direct_hits,distance_traveled,dpm1,dpm2,dpm3,forwardSpeed,frags,gunDepression,gunElevation,hit_rate,hp,intraClipReload,isPrem_False,isPrem_True,life_time,maxAmmo,pen1,pen2,pen3,pen_rate,penetrations,player_winrate,player_wn8,potentialDamage,potential_damage_received,power,reload,shell1_ARMOR_PIERCING,shell1_ARMOR_PIERCING_CR,shell1_HIGH_EXPLOSIVE,shell1_HOLLOW_CHARGE,shell2_ARMOR_PIERCING,shell2_ARMOR_PIERCING_CR,shell2_HIGH_EXPLOSIVE,shell2_HOLLOW_CHARGE,shell3_ARMOR_PIERCING,shell3_HIGH_EXPLOSIVE,shell3_HOLLOW_CHARGE,shellVelocity1,shellVelocity2,shellVelocity3,shots_fired,sniper_damage,specificPower,spots,spotting_assist,survival,tank_id,tier,tracking_assist,traverseSpeed,turretTraverseDispersion,turretTraverseSpeed,vehicleMovementDispersion,vehicleRotationDispersion,viewRange,weight,winrate,winrate_differential,wn8,wnx
HT,0.15116279069767438,0.2033898305084745,0.15061295971978983,0.09977064220183486,0.1637831603229527,0.13559322033898305,0.18316831683168316,0.11231884057971016,0.5731382978723404,0.0008671688649161361,0.33212685280937604,0.19637883008356546,0.14002478314745972,0.2699733688415446,0.05232073900204437,0.3511543134872418,0.4314095406768566,0.4314095406768566,0.5325283142169323,0.4411764705882353,0.3865030674846627,0.19047619047619047,0.16666666666666666,0.8309163838321505,0.2689873417721519,,0,1,0.5314009661835749,0.017485119047619048,0.423728813559322,0.4114583333333333,0.09392265193370165,0.8530091185410333,0.06830143540669856,0.4503778337531485,0.27611940298507465,0.09448183041722745,0.20090732339598186,0.25052410901467503,0.0726950354609929,1,0,0,0,0,1,0,0,0,1,0,0.47735191637630664,0.5240328253223916,0.7017543859649122,0.03127141877998629,0.10157858613589568,0.13328156690453297,0.23298429319371727,0.10294117647058823,0.4028252449305081,0.8699676075890791,0.5,0.26356589147286824,0.25925925925925924,0.2285714285714286,0.3333333333333333,0.23076923076923075,0.23076923076923075,0.5428571428571428,0.20889125583282614,0.6022172949002217,0.6664902064584436,0.3938440013990906,0.21505037783375314
HT,0.25581395348837205,0.3559322033898305,0.37828371278458844,0.24885321100917432,0.2964244521337947,0.13559322033898305,0.15016501650165015,0.03260869565217391,0.5585106382978723,0.07053494899660526,0.4915546363322992,0.2488393686165274,0.29275092936802977,0.44241011984021306,0.028696903157416527,0.35682462535439446,0.38528163862472564,0.38528163862472564,0.30977010665782523,0.3382352941176471,0.20858895705521474,0.23809523809523808,0.2222222222222222,0.8286022832459118,0.43037974683544306,,0,1,0.5797101449275363,0.006696428571428571,0.6983050847457627,0.5963541666666666,0.16022099447513813,0.728145896656535,0.03456937799043062,0.4030226700251889,0.20439469320066336,0.12920592193808883,0.37394685677252104,0.3448637316561845,0.2375886524822695,1,0,0,0,0,1,0,0,0,1,0,0.5121951219512195,0.5603751465416178,0.4580896686159844,0.01310829335161069,0.0727522306108442,0.1747090726001089,0.2094240837696335,0.1318082788671024,0.3296878560036455,0.7181860249884313,0.7,0.2558139534883721,0.2962962962962963,0.17142857142857143,0.3,0.34615384615384615,0.34615384615384615,0.6,0.2469314262527896,0.4203991130820398,0.49920592906299627,0.2784190276320392,0.13192695214105793
HT,0.20930232558139536,0.30508474576271183,0.37828371278458844,0.24885321100917432,0.2964244521337947,0.15254237288135594,0.1683168316831683,0.03985507246376812,0.5771276595744681,0.12105651006523527,0.4915546363322992,0.2748375116063138,0.33736059479553904,0.570572569906791,0.03558718861209964,0.3758606723369785,0.4779809802487197,0.4779809802487197,0.37977089149540383,0.5588235294117647,0.18404907975460122,0.19047619047619047,0.16666666666666666,0.859456957729096,0.5886075949367089,,1,0,0.6666666666666666,0.010416666666666666,0.7762711864406779,0.7265625,0.16022099447513813,0.6680851063829787,0.03827751196172249,0.3763224181360201,0.16749585406301823,0.18842530282637954,0.4557679844458846,0.42348008385744235,0.2021276595744681,0,1,0,0,0,0,0,1,0,1,0,0.6926829268292682,0.3552168815943728,0.4580896686159844,0.017563399588759424,0.091283459162663,0.2185065171744951,0.22774869109947643,0.1644880174291939,0.4023695602642972,0.2850532161036557,0.8,0.32558139534883723,0.48148148148148145,0.14285714285714288,0.3333333333333333,0.23076923076923075,0.23076923076923075,0.8285714285714286,0.26455670521403934,0.4128603104212862,0.5182636315510851,0.267226302903113,0.116183879093199
HT,0.18604651162790695,0.28813559322033894,0.3607705779334501,0.23738532110091742,0.2964244521337947,0.1016949152542373,,,,,0.4915546363322992,,,,,,0.3578931967812728,0.3578931967812728,0.30977010665782523,0.7058823529411765,,0.23809523809523808,0.17777777777777778,,0.41455696202531644,,0,1,,0.009672619047619048,0.7254237288135593,0.6484375,0.1408839779005525,,,,,0.16635262449528937,,0.449685534591195,0.2375886524822695,0,1,0,0,0,0,0,1,0,1,0,0.7909407665505227,0.3083235638921454,0.5458089668615984,,,0.20751712222850954,,,,0.48496066635816754,0.7,,0.2962962962962963,0.17142857142857143,0.38333333333333336,0.25,0.25,0.7714285714285715,0.2900436193954149,,,,
HT,0.15116279069767438,0.1864406779661017,0.37828371278458844,0.24885321100917432,0.2964244521337947,0.15254237288135594,0.054455445544554455,0.08333333333333334,0.7686170212765957,0.024483934898112597,0.4915546363322992,0.6081708449396471,0.44052044609665425,0.6634487350199734,0.06398122207920043,0.4929121101660591,0.6043891733723482,0.6043891733723482,0.4752265071830111,0.7058823529411765,0.4171779141104294,0.23809523809523808,0.16666666666666666,0.9535637149028077,0.620253164556962,,0,1,0.5507246376811594,0.010416666666666666,0.8169491525423729,0.7916666666666666,0.16022099447513813,0.7886930091185411,0.07607655502392344,0.6745591939546599,0.6094527363184079,0.18842530282637954,0.5447180816591056,0.6069182389937107,0.16666666666666669,0,1,0,0,0,0,0,1,0,1,0,0.6926829268292682,0.3552168815943728,0.4580896686159844,0.03491261137765593,0.21688400823610157,0.3150899139953089,0.4790575916230366,0.2821350762527233,0.3640920483025747,0.8440536788523831,0.9,0.5193798449612403,0.25925925925925924,0.08571428571428572,0.3333333333333333,0.17307692307692307,0.17307692307692307,0.8857142857142857,0.2965104483668087,0.6824833702882485,0.5267337215457913,0.6680657572577824,0.2885705289672544
SPG,0.4302325581395348,0.5762711864406779,0.6935201401050788,0.569954128440367,0.2906574394463668,0.1016949152542373,0.019801980198019802,0.12681159420289856,0.5132978723404256,0.23049911611680926,0.7414684591520165,0.28040854224698236,0.0027881040892193307,0.06491344873501997,0.018626485954418112,0.09639530174159579,0.29626920263350404,0.42465252377468904,0.0640244268683539,0.5588235294117647,0.1288343558282209,0.09523809523809523,0.5,0.28401727861771053,0.11708860759493671,,1,0,0.9758454106280193,0.002976190476190476,0.08813559322033898,0.052083333333333336,0.8950276243093923,0.01580547112462007,0.0008373205741626794,0.49420654911838796,0.2798507462686567,0.16689098250336473,0.03791315618924174,0.5283018867924528,0.5390070921985816,0,0,1,0,0,0,1,0,1,0,0,0.17073170731707318,0.1477139507620164,0.3723196881091618,0.023517820424948595,0.880576527110501,0.27249660822592026,0.0026178010471204186,0.008169934640522876,0.7281840966051493,0.12586765386395188,0.9,0.32558139534883723,0.1111111111111111,0.3928571428571429,0.1,0.2692307692307693,0.2692307692307693,0.3142857142857143,0.28547879894501926,0.4589800443458981,0.4494441503440973,0.25113676110528155,0.08139168765743073
TD,0.24418604651162787,0.1694915254237288,0.4746059544658494,0.3119266055045872,0.4232987312572088,0.23728813559322035,0.1485148514851485,0.06884057971014493,0.5558510638297872,0.01767255894681633,0.5260255084453637,0.31058495821727017,0.3355018587360595,0.4910119840213049,0.028545468312258654,0.4094775212636695,0.5211497912991092,0.5211497912991092,0.48601514595199524,0.6323529411764706,0.23926380368098157,0.14285714285714285,0.2,0.7909595803764271,0.5253164556962026,,1,0,0.7294685990338164,0.011160714285714286,0.8508474576271187,0.6875,0.17955801104972377,0.7469908814589665,0.035287081339712915,0.41964735516372786,0.2060530679933665,0.26244952893674295,0.4118600129617628,0.5545073375262054,0.24290780141843973,1,0,0,0,0,1,0,0,0,1,0,0.4564459930313589,0.47245017584994137,0.672514619883041,0.013922206991089788,0.24571036376115304,0.2859554483389059,0.1963350785340314,0.14651416122004357,0.4294827979038506,0.3072651550208237,0.8,0.3023255813953488,0.2037037037037037,0.14285714285714288,0.36666666666666664,0.11538461538461538,0.11538461538461538,0.6571428571428571,0.2899168188273483,0.43414634146341463,0.49814716781365803,0.2945085694298706,0.12830604534005038
HT,0.23255813953488366,0.2711864406779661,0.3345008756567426,0.22018348623853212,0.2964244521337947,0.13559322033898305,0.13696369636963696,0.03985507246376812,0.5824468085106383,0.005984222664461144,0.4915546363322992,0.3126740947075209,0.22087980173482033,0.5359520639147803,0.04066025592488831,0.3628999594977724,0.511019485269668,0.511019485269668,0.4752265071830111,0.4117647058823529,0.2638036809815951,0.23809523809523808,0.2222222222222222,0.8753471150879358,0.5253164556962026,0.2978395061728395,0,1,0.5893719806763285,0.014136904761904762,0.7559322033898305,0.6875,0.1408839779005525,0.7413981762917934,0.04760765550239234,0.4282115869017632,0.2607794361525705,0.21399730820995963,0.3789695398574206,0.3710691823899371,0.16666666666666669,1,0,0,0,0,0,0,1,0,1,0,0.47735191637630664,0.3141852286049238,0.5847953216374269,0.020904729266620976,0.13795470144131777,0.1877856211011225,0.21989528795811517,0.14978213507625274,0.3223969013442698,0.9588153632577511,0.8,0.3643410852713178,0.2962962962962963,0.2142857142857143,0.31666666666666665,0.34615384615384615,0.34615384615384615,0.7714285714285715,0.2545394603367823,0.43858093126385816,0.49444150344097404,0.3179433368310598,0.14373425692695213
TD,0.12790697674418605,0.23728813559322032,0.649737302977233,0.42660550458715596,0.6251441753171857,0.15254237288135594,0.10726072607260725,0.06521739130434782,0.535904255319149,0.055353565626783105,0.6208204067562909,0.40598885793871864,0.1294919454770756,0.49833555259653795,0.023169531309154237,0.3754556500607533,0.7164327990955641,0.7164327990955641,0.7132651966178306,0.5294117647058824,0.294478527607362,0.23809523809523808,0.16666666666666666,0.7547053378586855,0.5727848101265823,,1,0,0.782608695652174,0.00855654761904762,0.9627118644067797,0.9348958333333334,0.22099447513812154,0.7948936170212766,0.031578947368421054,0.4347607052896723,0.21641791044776118,0.30484522207267833,0.3104342190537913,0.4758909853249476,0.2641843971631206,1,0,0,0,0,0,0,1,0,1,0,0.47735191637630664,0.2731535756154748,0.5165692007797271,0.010495202193283072,0.5669183253260124,0.29347646269337035,0.10994764397905758,0.13725490196078433,0.5021645021645021,0.1962054604349838,0.9,0.3798449612403101,0.35185185185185186,0.1142857142857143,0.3333333333333333,0.23076923076923075,0.23076923076923075,0.7142857142857143,0.24413674173260297,0.47716186252771614,0.5336156696664901,0.30849947534102834,0.15569899244332494
TD,0.23255813953488366,0.23728813559322032,0.5621716287215411,0.36926605504587157,0.47520184544405997,0.2033898305084746,0.10891089108910891,0.043478260869565216,0.5651595744680851,0.0328303940546402,0.6208204067562909,0.3785979572887651,0.4399008674101611,0.5409454061251664,0.026652532747785267,0.3977318752531389,0.5681397650501312,0.5681397650501312,0.4910651470779027,0.4117647058823529,0.21472392638036814,0.19047619047619047,0.16666666666666666,0.8390928725701943,0.5569620253164557,,1,0,0.6280193236714976,0.006696428571428571,0.9288135593220339,0.84375,0.22099447513812154,0.7461398176291794,0.03325358851674641,0.46448362720403014,0.25787728026533996,0.21399730820995963,0.4907647440051847,0.6069182389937107,0.2730496453900709,1,0,0,0,0,0,0,1,0,1,0,0.4843205574912892,0.3903868698710434,0.7115009746588694,0.011266278272789582,0.2312971859986273,0.23077454462101735,0.20157068062827224,0.18191721132897604,0.3711551606288448,0.29245719574271173,0.9,0.3178294573643411,0.2037037037037037,0.17142857142857143,0.36666666666666664,0.19230769230769232,0.19230769230769232,0.7142857142857143,0.3659971596672753,0.4203991130820398,0.4346214928533615,0.2700244840853445,0.14389168765743074
TD,0.16279069767441856,0.3220338983050847,0.649737302977233,0.42660550458715596,0.6251441753171857,0.15254237288135594,0.11056105610561055,0.03985507246376812,0.4800531914893617,0.07303452290480163,0.6208204067562909,0.29735376044568246,0.08209417596034696,0.5302929427430093,0.01749072461573408,0.3138922640745241,0.5687562515862233,0.5687562515862233,0.5774820030794006,0.5294117647058824,0.1533742331288344,0.19047619047619047,0.16666666666666666,0.7409750077136685,0.5886075949367089,,0,1,0.714975845410628,0.006696428571428571,0.9627118644067797,0.9348958333333334,0.22099447513812154,0.7398176291793312,0.023564593301435406,0.35062972292191436,0.1077943615257048,0.2543741588156124,0.3003888528839922,0.3710691823899371,0.3191489361702128,1,0,0,0,0,0,0,1,0,1,0,0.47735191637630664,0.2731535756154748,0.5165692007797271,0.006040095956134339,0.3143445435827042,0.20801902895087493,0.08115183246073297,0.1056644880174292,0.4212804739120529,0.7329939842665433,0.9,0.2868217054263566,0.1111111111111111,0.28571428571428575,0.2,0.3076923076923077,0.3076923076923077,0.6571428571428571,0.23919659160073037,0.3450110864745012,0.4642668078348332,0.1689401888772298,0.08438287153652393
MT,0.18604651162790695,0.2711864406779661,0.2732049036777583,0.18004587155963303,0.23298731257208766,0.15254237288135594,0.1056105610561056,0.05434782608695653,0.5718085106382979,0.007285634654478657,0.42692175112030334,0.23235840297121635,0.16790582403965304,0.3215712383488682,0.032179904596047554,0.4159578776832726,0.5130943672275055,0.5130943672275055,0.4557151391965506,0.6764705882352942,0.23926380368098157,0.23809523809523808,0.16666666666666666,0.7294045047824744,0.33544303797468356,,0,1,0.5507246376811594,0.01636904761904762,0.7050847457627119,0.6588541666666666,0.143646408839779,0.8440121580547113,0.04401913875598086,0.3556675062972293,0.26865671641791045,0.1927321668909825,0.2504860661049903,0.33962264150943394,0.13120567375886527,1,0,0,0,0,1,0,0,0,1,0,0.5421602787456447,0.5920281359906213,0.7923976608187134,0.018720013708019193,0.1832532601235415,0.26153146251302284,0.25916230366492143,0.19444444444444445,0.31100478468899523,0.46645071726052756,0.7,0.2713178294573643,0.5740740740740741,0.2142857142857143,0.5,0.2692307692307693,0.2692307692307693,0.8285714285714286,0.1884763643741124,0.4492239467849222,0.5833774483853891,0.3361315145155649,0.13302896725440805
HT,0.18604651162790695,0.2711864406779661,0.4220665499124343,0.2775229357798165,0.35986159169550175,0.15254237288135594,0.0792079207920792,0.05072463768115943,0.6183510638297872,0.08120428775976161,0.5260255084453637,0.40923862581244197,0.3469640644361834,0.677762982689747,0.04209888695388809,0.43377885783718106,0.5879561082662764,0.5879561082662764,0.5140931522120407,0.6323529411764706,0.2208588957055215,0.21428571428571427,0.17222222222222222,0.9080530700401109,0.6518987341772152,,1,0,0.5700483091787439,0.00855654761904762,0.8338983050847457,0.7916666666666666,0.15193370165745856,0.7155015197568388,0.047368421052631574,0.45642317380352654,0.2752902155887231,0.18236877523553163,0.5048606610499028,0.4758909853249476,0.19326241134751773,1,0,0,0,0,0,0,1,0,1,0,0.5331010452961672,0.43141852286049237,0.682261208576998,0.02094756682659356,0.1448181194234729,0.26123013723301314,0.3403141361256544,0.21459694989106753,0.3128275233538392,0.3183711244794077,0.9,0.4263565891472868,0.3333333333333333,0.1142857142857143,0.35,0.19230769230769232,0.19230769230769232,0.8857142857142857,0.26455670521403934,0.39778270509977826,0.41609317098994175,0.3658621895767751,0.14955919395465994
HT,0.16279069767441856,0.2033898305084745,0.37828371278458844,0.24885321100917432,0.2964244521337947,0.11864406779661017,0.10726072607260725,0.07608695652173914,0.8058510638297872,0.013810973325418044,0.4915546363322992,0.6132776230269267,0.7481412639405205,0.6947403462050599,0.06966002877262058,0.4220332118266505,0.5686651187939314,0.5686651187939314,0.44824992014086135,0.3382352941176471,0.4171779141104294,0.19047619047619047,0.16666666666666666,0.9595803764270286,0.6835443037974683,,0,1,0.6618357487922706,0.010416666666666666,0.8101694915254237,0.7395833333333334,0.16022099447513813,0.7483282674772036,0.07834928229665071,0.6871536523929471,0.6044776119402985,0.18842530282637954,0.7171095268956578,0.42348008385744235,0.17553191489361702,1,0,0,0,0,0,0,1,0,1,0,0.47038327526132406,0.3669402110199297,0.6920077972709552,0.03859664153529815,0.17638984214138642,0.18809187977940267,0.337696335078534,0.29139433551198257,0.5242652084757349,0.6774641369736233,0.9,0.4883720930232558,0.2962962962962963,0.08571428571428572,0.36666666666666664,0.23076923076923075,0.23076923076923075,0.8857142857142857,0.2899168188273483,0.7498891352549889,0.5939650608787718,0.5292060160895418,0.2811712846347607
MT,0.18604651162790695,0.23728813559322032,0.30823117338003503,0.2029816513761468,0.2675893886966551,0.2033898305084746,0.1221122112211221,0.043478260869565216,0.43617021276595747,0.0047903422484638055,0.39675973802137193,0.175719591457753,0.20508054522924413,0.45239680426098533,0.02627394563489059,0.38760631834750914,0.5702629998293878,0.5702629998293878,0.5130399123606054,0.5588235294117647,0.09202453987730064,0.23809523809523808,0.2222222222222222,0.7061092255476705,0.4620253164556962,,0,1,0.5314009661835749,0.014136904761904762,0.7016949152542373,0.6875,0.11049723756906077,0.6844984802431611,0.030263157894736843,0.3627204030226698,0.11981757877280265,0.19380888290713325,0.3323071937783539,0.33438155136268344,0.13812056737588654,1,0,0,0,0,0,0,1,0,1,0,0.47735191637630664,0.32590855803048063,0.7017543859649122,0.014350582590815626,0.1338366506520247,0.27660101419111083,0.20680628272251309,0.1715686274509804,0.21029847345636823,0.5034706154558075,0.8,0.26356589147286824,0.6666666666666666,0.2571428571428572,0.5666666666666667,0.15384615384615388,0.15384615384615388,0.7714285714285715,0.17845911949685533,0.16940133037694016,0.24192694547379562,0.10668065757257783,0.04061712846347607
